customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
620,Willy,Langley,Female,54,26-03-1973,Financial Analyst,Financial Services,Mass Customer,N,‰©test‰©,Yes,5
621,Constantin,Giacobbo,Male,78,29-11-1964,Systems Administrator III,n/a,High Net Worth,N,‰‰‰,No,14
622,Arri,Lamden,Male,18,18-10-1968,,Financial Services,Mass Customer,N,‰»‰»test‰»,No,17
623,Hazel,Brokenshire,Male,52,23-04-1988,Health Coach II,Property,High Net Worth,N,?? ? ? ? ? ? ? ?,No,4
624,Winny,Girtin,Male,44,13-01-1976,Research Assistant II,Manufacturing,Mass Customer,N,1/0,Yes,13
625,Abra,Probets,Female,33,27-11-1974,Assistant Media Planner,Entertainment,High Net Worth,N,Tíí?í¼í¼oê íáií?íÂêí»ênííêvêíííí?oí¦íí¡íÊkeêêí¨í¼í»í?í±í? ítêíêí?í£íÈí»hí?êí?í?í?íí?eêí£í¡í?íÂê í¢í?íÈí±íhêêêêíí£í?ií?í?í£í¡í?víÈêeí¼í?í?í»í¡-mí¢iêníí¼íí?íøí¡díµí?íêí©í?íí? íí´í±í?í?ríííeêpêÊrí?ííÈí?íeêí¼íÊí£sí,Yes,7
626,Albrecht,Forty,Male,12,24-11-1992,Geological Engineer,Manufacturing,Mass Customer,N,åüèÌ‰€±èÌåøèåÀ,No,2
627,Shanta,Knill,Female,24,24-09-1970,,n/a,High Net Worth,N,"¯Çô ôô¯? ¯?ô¯á¯» ô¯¬¯¤ô¯»¯?¯øô¯ø¯, ¯Â¯?ô¯±¯»ô ¯¬¯¤¯?¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯?¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯?¯¤ ô¯ø ¯£¯¨¯¡. ¯?ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",No,10
628,Mallissa,Gillespie,Female,14,24-10-1981,Actuary,Financial Services,Mass Customer,N,-1.00E+02,No,13
629,Basil,Brellin,Male,29,06-12-1960,Chemical Engineer,Manufacturing,High Net Worth,N,"__•?(,_,*)",No,6
630,D'arcy,Rowden,Male,90,11-08-1986,Statistician III,Property,Affluent Customer,N,1,Yes,17
631,Ortensia,Dronsfield,Female,33,14-09-1966,Computer Systems Analyst I,Health,Affluent Customer,N,,No,17
632,Angeli,O'Hegertie,Male,67,26-04-1998,General Manager,Health,Mass Customer,N,‰?•ü ? ? ? ? ? ? ? ? ? ? ? ? ? ?,No,1
633,Alair,Hopkins,Male,51,12-03-1986,Nurse,n/a,High Net Worth,N,,Yes,11
634,Melonie,Zisneros,Female,35,30-01-1978,Speech Pathologist,Manufacturing,Mass Customer,N,1,No,15
635,Joelle,Prior,Female,78,25-09-1976,Programmer Analyst IV,n/a,Mass Customer,N,0/0,Yes,9
636,Alejandrina,Canavan,Female,42,02-09-1971,Systems Administrator II,n/a,Mass Customer,N,0,No,19
637,Mercy,Wilsone,Female,60,23-09-1976,Health Coach I,Health,High Net Worth,N,ôÁô¢ô£,No,13
638,Joey,Ledram,Male,19,29-04-1967,,Manufacturing,High Net Worth,N,‹,No,13
639,Mayor,Ismay,Male,51,03-06-1974,Nuclear Power Engineer,Manufacturing,Mass Customer,N,‡,No,16
640,Galvin,O'Keenan,Male,12,12-07-1975,Librarian,Entertainment,High Net Worth,N,0,Yes,10
641,Foster,Haysar,Male,86,21-11-1974,Accounting Assistant I,Manufacturing,Affluent Customer,N,"''''""",No,3
642,Les,Mines,Male,9,19-12-1972,Automation Specialist IV,Property,Mass Customer,N,"?…?…¡?¬…µ??©?…«??», ?…?…ü?¬…ü? ?…±?…??…«??, ?…µ?» ?…á?©…??…ü?…á?…«?, ?…¡?…µ?» ?…ü?…ü?¬…¦?´",No,12
643,Carolee,Butters,Female,48,29-12-1982,Assistant Media Planner,Entertainment,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,10
644,Tomlin,Hastwall,Male,59,22-12-1999,Administrative Officer,Health,Affluent Customer,N,‡,No,2
645,Randolf,Durant,Male,50,01-04-1971,Analyst Programmer,n/a,High Net Worth,N,‰‰‰,No,11
646,Rowena,Parchment,Female,3,22-07-1973,Human Resources Manager,Manufacturing,Affluent Customer,N,"?…?…¡?¬…µ??©?…«??», ?…?…ü?¬…ü? ?…±?…??…«??, ?…µ?» ?…á?©…??…ü?…á?…«?, ?…¡?…µ?» ?…ü?…ü?¬…¦?´",No,13
647,Stanislas,Baildon,Male,61,23-01-1957,Assistant Manager,Retail,Mass Customer,N,‰»‰»test‰»,Yes,10
648,Gardiner,Nutley,Male,86,04-06-1978,Accountant II,Financial Services,Mass Customer,N,•?•?•?,Yes,9
649,Krissie,Dinan,Female,23,07-12-1974,Legal Assistant,Financial Services,Mass Customer,N,‡,Yes,10
650,Matthew,Petschelt,Male,81,24-10-1977,Assistant Manager,Health,Mass Customer,N,,No,13
651,Minni,Deegin,Female,76,24-10-1973,Tax Accountant,Health,Affluent Customer,N,í?HêíÂí?íí?eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí?í?aí¼í»êií¬êêí?êíøítí¦í?í¨sííêê íÊíÇíÊBíÈêêêêí?eíµhíµíÂêíÇêiíí?êí?í?í¨êíÇnêdí«í»íí êí¡êí©êêêí?Tê¢êí?êí»hêêí¨íÈeíÂíêí í?í?íWêêêííêêaêêêí?í?,No,13
652,Edee,Stoker,Female,62,24-11-1996,Staff Scientist,Financial Services,High Net Worth,N,,Yes,1
653,Maxy,Hurles,Male,68,28-01-1968,Graphic Designer,Financial Services,Affluent Customer,N,(•?Á‰ ‰ ‰•?Á),Yes,19
654,Noelani,Andreuzzi,Female,2,19-05-1993,Administrative Officer,Manufacturing,Affluent Customer,N,-0.5,No,5
655,Stuart,Gebhardt,Male,64,25-11-1974,General Manager,Manufacturing,Affluent Customer,N,<script>alert('hi')</script>,Yes,19
656,Marty,Lebreton,Female,80,17-11-1978,Automation Specialist III,Manufacturing,High Net Worth,N,0/0,Yes,8
657,Hoyt,,Male,66,18-02-1993,Safety Technician II,Manufacturing,Affluent Customer,N,-1.00E+02,No,10
658,Donn,Bonnell,Male,38,24-01-1944,Tax Accountant,Manufacturing,Affluent Customer,N,“Â’??’“ “«’“¡µÂ“,Yes,8
659,Natalee,Stringman,Female,44,09-10-1979,,Financial Services,Affluent Customer,N,NULL,Yes,15
660,Stormi,,Female,82,29-07-1995,Geological Engineer,Manufacturing,High Net Worth,N,(•?ˆ?´ˆ?´•?•?•ÈÀ ‰È‰‰È,No,6
661,Cinderella,Haslen,Female,35,07-05-1988,Sales Associate,IT,High Net Worth,N,1.00E+96,No,14
662,Bonnibelle,Imos,Female,41,04-07-1967,Chemical Engineer,Manufacturing,Mass Customer,N,‹È(•À£‰•À£)‹È:*:,Yes,5
663,Massimo,Seymour,Male,27,17-07-1997,VP Sales,Property,Affluent Customer,N,nil,Yes,3
664,Mathe,Scatcher,Male,38,05-10-1994,Research Nurse,Health,High Net Worth,N,-1.00E+02,No,4
665,Chan,Kirckman,Male,82,19-04-1997,Human Resources Assistant I,n/a,Mass Customer,N,1.00E+96,No,5
666,Anselma,Ricardon,Female,82,01-11-1983,Social Worker,Health,High Net Worth,N,00è®$-,Yes,15
667,Nicoline,Samwayes,Female,62,19-03-1994,Payment Adjustment Coordinator,Manufacturing,High Net Worth,N,•?•?•?,Yes,3
668,Ebony,Threadgall,Female,61,26-08-1966,Junior Executive,Health,Mass Customer,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,No,7
669,Fleur,Whittlesea,Female,73,02-11-1980,Research Associate,n/a,Mass Customer,N,‰£,No,3
670,Janifer,Pountain,Female,75,09-11-1992,Business Systems Development Analyst,Retail,Affluent Customer,N,-$1.00,No,8
671,Aristotle,Vanni,Male,49,25-07-1984,,Argiculture,Mass Customer,N,‰?test‰¤,No,5
672,Kleon,Pallatina,Male,53,12-01-1977,Analog Circuit Design manager,Retail,High Net Worth,N,-$100.00,No,12
673,Artie,Ommanney,Male,35,27-06-1975,VP Sales,Health,Mass Customer,N,‰?À ?»?À ??À ??À ??À ??À,Yes,4
674,Dalila,Rosel,Female,61,22-08-1954,Developer II,n/a,Mass Customer,N,‰©test‰©,No,5
675,Sharl,Wiggin,Female,37,19-12-1976,Administrative Assistant I,Financial Services,Mass Customer,N,‰¡‰«‰µ,Yes,17
676,Curtis,,Male,51,19-05-1968,Senior Editor,n/a,High Net Worth,N,"$10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000.00",Yes,14
677,El,Toupe,Male,59,28-07-1997,Senior Cost Accountant,Financial Services,Mass Customer,N,‰¢,No,5
678,Ambur,Symcoxe,Female,57,31-08-1995,Accounting Assistant II,IT,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,2
679,Yolande,Whild,Female,29,21-10-1974,Registered Nurse,Health,Mass Customer,N,‰?test‰¤,No,12
680,Gay,Pickersgill,U,22,,,IT,High Net Worth,N,,Yes,
681,Jobyna,Elgey,Female,55,18-09-1978,VP Product Management,Manufacturing,Mass Customer,N,‰©test‰©,Yes,17
682,Ole,Euplate,Male,53,16-03-1971,Health Coach IV,Health,Affluent Customer,N,íí¼êí?íøêTí±í?êí´êêhêí?eêêí?ííí?í£ê êíí±íÊêêêNêÊêeíí±zíííí¼êpí?í¼í?êíøêeêíÊíÈíÊrí¬í?êí¼íêíídêíÊíí?íÂíií?êí©êêí?aíÊííÂêínêê íÈíí¡êêhíµêií?íví¢êeêí?ê-ñí?í©í?êmí?í?íÇiêêíí?níêdí£í êíøí?êoí¬ííøí¡í?,Yes,7
683,Brennan,Gagen,Male,60,16-05-1962,,Manufacturing,Mass Customer,N,,Yes,10
684,Malvin,,Male,88,03-07-1987,Desktop Support Technician,Financial Services,Mass Customer,N,"<>?:""{}|_+",No,14
685,Booth,Birkin,U,28,,Senior Developer,IT,Mass Customer,N,,No,
686,Hallie,Le feaver,Female,60,17-07-1954,GIS Technical Architect,Argiculture,High Net Worth,N,¡Šü?‹‹‹Ç‹‹‹?Šü‹‹,Yes,5
687,Welby,Ninnotti,Male,25,10-02-1959,Executive Secretary,Retail,High Net Worth,N,‰¡‰«‰µ,Yes,5
688,Baron,Bullus,Male,90,15-02-1969,Junior Executive,Health,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,9
689,Hamnet,Berford,Male,91,19-05-1966,Senior Developer,Entertainment,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,16
690,Lindsey,,Male,95,27-03-1987,Assistant Professor,n/a,Affluent Customer,N,‰Á,Yes,17
691,Carver,Carwardine,Male,29,25-08-1954,,Financial Services,Affluent Customer,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ?olop æ‚ ‚ƒ?oqƒl æn æunp‡«p‡«ƒu‡« ƒ?odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ?næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ?olop ƒønsd‡« ƒø‚ƒ?oè´,Yes,5
692,Goraud,Ayling,Male,42,25-12-1987,Database Administrator IV,Property,Mass Customer,N,?,No,7
693,Bambi,Hebblethwaite,Female,46,27-10-1970,,Financial Services,Affluent Customer,N,,Yes,19
694,Lilith,Lanning,Female,66,28-12-1968,Media Manager III,Health,Mass Customer,N,"?…?…¡?¬…µ??©?…«??», ?…?…ü?¬…ü? ?…±?…??…«??, ?…µ?» ?…á?©…??…ü?…á?…«?, ?…¡?…µ?» ?…ü?…ü?¬…¦?´",No,13
695,Kevan,Kubal,Male,36,30-11-1977,Engineer II,Health,High Net Worth,N,`‰‰Â‰?‰¼•Â•Â‰Áå¡åá‰‰å±,No,11
696,Arch,Gaitskill,Male,57,06-02-1966,Programmer Analyst II,n/a,Affluent Customer,N,"?…?…¡?¬…µ??©?…«??», ?…?…ü?¬…ü? ?…±?…??…«??, ?…µ?» ?…á?©…??…ü?…á?…«?, ?…¡?…µ?» ?…ü?…ü?¬…¦?´",Yes,6
697,Weston,Brokenshaw,Male,25,29-11-1986,Environmental Specialist,Entertainment,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,No,10
698,Ellette,Fahy,Female,90,20-07-1996,Human Resources Manager,Manufacturing,High Net Worth,N,-$1.00,Yes,1
699,Mirabella,Richter,Female,16,04-08-1972,Account Representative IV,IT,Affluent Customer,N,•?•?•?,Yes,16
700,Josias,Mulliner,Male,67,20-02-1990,,Financial Services,Mass Customer,N,‹‹?‹‹£‹?‹üÁ‹‹»‹‹,No,4
701,Ransell,Ruler,Male,18,01-05-1956,Food Chemist,Health,Mass Customer,N,?©??,Yes,8
702,Zorina,Bosomworth,Female,72,09-02-1960,Help Desk Technician,n/a,Mass Customer,N,(•?Á‰ ‰ ‰•?Á),No,8
703,Ethelda,,Female,66,31-10-1966,,Property,Mass Customer,N,1/0,No,15
704,Lindsay,Acaster,Female,49,08-12-1998,Research Nurse,Health,Mass Customer,N,‰¢,No,4
705,Eddie,Yekel,Male,48,16-01-1964,Quality Engineer,Retail,High Net Worth,N,-1.00E+02,No,14
706,Kane,Gaffer,Male,44,06-01-1990,Media Manager IV,Financial Services,High Net Worth,N,•?•?´‰À‹?‰?(•?Á‰‰À‰•?Á)‰±‰À•?´•?,Yes,5
707,Homere,Rounds,Male,97,23-07-1973,Executive Secretary,n/a,Mass Customer,N,Tíí?í¼í¼oê íáií?íÂêí»ênííêvêíííí?oí¦íí¡íÊkeêêí¨í¼í»í?í±í? ítêíêí?í£íÈí»hí?êí?í?í?íí?eêí£í¡í?íÂê í¢í?íÈí±íhêêêêíí£í?ií?í?í£í¡í?víÈêeí¼í?í?í»í¡-mí¢iêníí¼íí?íøí¡díµí?íêí©í?íí? íí´í±í?í?ríííeêpêÊrí?ííÈí?íeêí¼íÊí£sí,Yes,7
708,Idalina,Wilcot,Female,31,15-02-1987,Safety Technician II,IT,Mass Customer,N,<img src=x onerror=alert('hi') />,Yes,10
709,Holly,Cavil,Female,83,11-12-1979,Accountant III,Financial Services,Mass Customer,N,1'; DROP TABLE users--,Yes,5
710,Benton,Oakly,Male,76,01-03-1970,Sales Representative,Retail,High Net Worth,N,í?HêíÂí?íí?eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí?í?aí¼í»êií¬êêí?êíøítí¦í?í¨sííêê íÊíÇíÊBíÈêêêêí?eíµhíµíÂêíÇêiíí?êí?í?í¨êíÇnêdí«í»íí êí¡êí©êêêí?Tê¢êí?êí»hêêí¨íÈeíÂíêí í?í?íWêêêííêêaêêêí?í?,Yes,13
711,Audrey,Vickerman,Female,60,03-03-1972,,n/a,Affluent Customer,N,0,No,7
712,Norine,Antonik,Female,22,20-05-1961,,IT,Mass Customer,N,‰Çtest‰Ç,No,14
713,Adena,Northedge,Female,34,26-09-1994,Help Desk Technician,n/a,Mass Customer,N,test‰Êtest‰Ç,Yes,4
714,Burtie,Scintsbury,Male,12,13-07-1964,,Manufacturing,High Net Worth,N,1.00E+02,Yes,15
715,Royal,Shinn,Male,50,07-09-1968,Junior Executive,n/a,Mass Customer,N,!@#$%^&*(),No,6
716,Trescha,Preshous,Female,31,09-11-1979,Social Worker,Health,Mass Customer,N,åüèÌ‰€±èÌåøèåÀ,No,11
717,Basilius,Spieck,Male,65,20-11-1976,VP Product Management,Manufacturing,Mass Customer,N,"''''""",Yes,11
718,Cathe,Lorriman,Female,38,18-02-1978,Engineer I,Manufacturing,Mass Customer,N,•ÈÀ,Yes,7
719,Pattin,Weathey,Male,2,30-12-1953,Administrative Officer,Retail,Mass Customer,N,-1.00E+02,No,14
720,Darrel,Canet,Male,67,23-10-1931,Recruiting Manager,Retail,Affluent Customer,N,1;DROP TABLE users,No,6
721,Harmonia,Cornock,Female,84,09-08-1993,Account Representative III,n/a,Affluent Customer,N,Tíí?í¼í¼oê íáií?íÂêí»ênííêvêíííí?oí¦íí¡íÊkeêêí¨í¼í»í?í±í? ítêíêí?í£íÈí»hí?êí?í?í?íí?eêí£í¡í?íÂê í¢í?íÈí±íhêêêêíí£í?ií?í?í£í¡í?víÈêeí¼í?í?í»í¡-mí¢iêníí¼íí?íøí¡díµí?íêí©í?íí? íí´í±í?í?ríííeêpêÊrí?ííÈí?íeêí¼íÊí£sí,Yes,1
722,Stewart,Brosoli,Male,69,17-03-1956,Marketing Manager,IT,Mass Customer,N,"__•?(,_,*)",No,5
723,Madelina,Marte,Female,41,20-08-1963,Food Chemist,Health,Mass Customer,N,<script>alert('hi')</script>,Yes,6
724,Heinrik,Norcock,Male,7,05-08-1975,Analog Circuit Design manager,Financial Services,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,4
725,Gage,Crossan,Male,61,27-08-1965,Design Engineer,Health,High Net Worth,N,-1.00E+02,Yes,19
726,Norma,Blackbourn,Female,69,10-02-1978,Information Systems Manager,Health,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,Yes,10
727,Lenci,Duerden,Male,98,10-10-1978,Senior Editor,Manufacturing,Mass Customer,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,3
728,Winthrop,Corser,Male,60,03-10-1956,VP Accounting,Financial Services,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,8
729,Ammamaria,Standbridge,Female,30,23-10-1973,Analog Circuit Design manager,Health,Affluent Customer,N,,No,11
730,Robb,Poll,Male,42,25-07-1968,Web Designer IV,n/a,Mass Customer,N,"''''""",No,14
731,Lorenza,Cawthorne,Female,57,04-12-1969,,n/a,Mass Customer,N,0,No,6
732,Bonita,Gethins,Female,71,21-01-1967,Actuary,Financial Services,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,5
733,Ham,Mayoh,Male,25,30-11-1973,,Manufacturing,Mass Customer,N,-0.5,No,13
734,Leicester,Fynes,Male,34,06-07-1980,Programmer III,Retail,Affluent Customer,N,Œ£?¾?¢»,No,11
735,Khalil,Pennings,Male,33,20-04-1965,Assistant Manager,Financial Services,Mass Customer,N,1,Yes,11
736,Sansone,Eastcourt,Male,41,24-05-1974,Help Desk Operator,n/a,High Net Worth,N,‰?•ü ? ? ? ? ? ? ? ? ? ? ? ? ? ?,No,8
737,Sisely,Oppy,Female,75,11-07-1983,Systems Administrator III,n/a,Mass Customer,N,?Ê?Ê±?Ê??Ê±?Ê±ü?Ê??Ê?,No,16
738,Bunnie,Whines,Female,51,08-12-1984,,Argiculture,Mass Customer,N,",./;'[]\-=",Yes,9
739,Arnie,Zorn,Male,36,13-12-1964,Senior Editor,Manufacturing,Mass Customer,N,ôÁô¢ô£,No,8
740,Farr,Butterick,Male,9,18-08-1994,,Financial Services,Affluent Customer,N,,No,6
741,Cristionna,Mapes,Female,16,15-02-1979,,n/a,Mass Customer,N,‰?•ü ? ? ? ? ? ? ? ? ? ? ? ? ? ?,No,11
742,Dexter,Robelin,Male,55,24-04-1966,Senior Developer,Manufacturing,Mass Customer,N,1,No,15
743,Pattin,Morican,Male,89,06-04-1981,VP Accounting,Financial Services,Mass Customer,N,"¯Çô ôô¯? ¯?ô¯á¯» ô¯¬¯¤ô¯»¯?¯øô¯ø¯, ¯Â¯?ô¯±¯»ô ¯¬¯¤¯?¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯?¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯?¯¤ ô¯ø ¯£¯¨¯¡. ¯?ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",Yes,13
744,Heinrik,,Male,54,30-08-1977,Graphic Designer,Manufacturing,Affluent Customer,N,•?•?¬(å«‰•?‰©,Yes,14
745,Dotty,Maylott,Female,84,22-03-1978,,Manufacturing,Mass Customer,N,-0.5,Yes,13
746,Aldo,Waistall,Male,47,29-07-1964,Business Systems Development Analyst,n/a,Affluent Customer,N,?Ê?Ê±?Ê??Ê±?Ê±ü?Ê??Ê?,Yes,17
747,Eula,Bruni,Female,91,24-04-1978,Database Administrator II,n/a,Mass Customer,N,åüèÌ‰€±èÌåøèåÀ,No,7
748,Linet,Postill,Female,51,21-04-1981,VP Marketing,Financial Services,High Net Worth,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,No,7
749,Andreas,Cosin,Male,47,01-08-1972,Environmental Specialist,Argiculture,Mass Customer,N,(•?Á‰ ‰ ‰•?Á),No,19
750,Izaak,Gisborne,Male,42,08-04-1995,Analyst Programmer,Retail,Affluent Customer,N,1;DROP TABLE users,Yes,7
751,Amie,Dufty,Female,41,31-10-2001,Business Systems Development Analyst,Financial Services,Affluent Customer,N,nil,No,1
752,Kalil,Palombi,Male,13,27-06-1961,Speech Pathologist,Financial Services,High Net Worth,N,1.00E+96,No,12
753,Josy,St. Quentin,Female,82,07-03-1970,Food Chemist,Health,Affluent Customer,Y,-0.5,Yes,6
754,Patsy,Beefon,Female,15,28-07-1979,Senior Financial Analyst,Financial Services,Mass Customer,N,NIL,No,14
755,Baily,Imison,Male,31,13-07-1993,Senior Cost Accountant,Financial Services,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,4
756,Carin,Lauthian,Female,65,25-09-1974,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,‰?À ?»?À ??À ??À ??À ??À,Yes,16
757,Kinsley,Klimus,Male,91,13-05-1977,Environmental Tech,Financial Services,Mass Customer,N,‰?test‰¤,No,18
758,Teena,Birrel,Female,99,07-04-1967,,Manufacturing,High Net Worth,N,Œ£?¾?¢»,Yes,11
759,Mitchel,Schimek,Male,89,18-04-1963,Clinical Specialist,Health,High Net Worth,N,?Ê?Ê±?Ê??Ê±?Ê±ü?Ê??Ê?,No,13
760,Shamus,Fyndon,Male,46,02-03-1978,Assistant Professor,n/a,Mass Customer,N,•?•?¬(å«‰•?‰©,Yes,18
761,Vaughan,McCromley,Male,12,27-11-1977,Media Manager II,Health,Affluent Customer,N,$1.00,Yes,4
762,Kerwin,Jossel,Male,91,06-03-1980,Environmental Specialist,n/a,Mass Customer,N,?Ê?Ê±?Ê??Ê±?Ê±ü?Ê??Ê?,Yes,22
763,Benita,Cuffley,Female,95,05-11-1987,Computer Systems Analyst IV,Manufacturing,Affluent Customer,N,-1,No,12
764,Samuel,Stiff,Male,40,16-03-1977,Environmental Tech,Financial Services,Mass Customer,N,<script>alert('hi')</script>,Yes,22
765,Valeria,Chazette,Female,50,31-08-1984,,Retail,Affluent Customer,N,(‰øå¡‰Áå¡•?‰ø•üµ ‰È‰‰È),No,16
766,Nonna,Hun,Female,16,22-04-1975,,Retail,Mass Customer,N,‰Çtest‰Ç,Yes,14
767,Gustav,Kos,Male,70,16-12-1955,Budget/Accounting Analyst II,Manufacturing,High Net Worth,N,$1.00,No,11
768,Alexia,Wolford,Female,5,14-01-1974,Web Developer IV,Argiculture,Affluent Customer,N,"""'",Yes,21
769,Cameron,Letherbury,Male,65,28-12-1961,Analog Circuit Design manager,IT,Mass Customer,N,-1,No,12
770,Zara,Maccaddie,Female,10,05-02-1984,Software Consultant,IT,High Net Worth,N,?? ? ? ? ? ? ? ?,Yes,13
771,Lammond,MacGeffen,Male,12,12-03-1964,,n/a,Affluent Customer,N,‰Çtest‰Ç,Yes,8
772,Lorianna,Vidyapin,Female,12,26-12-1998,Community Outreach Specialist,Entertainment,Mass Customer,N,-1.00E+02,No,4
773,Robbie,Handaside,Male,77,12-02-1985,,Financial Services,Affluent Customer,N,(•?ˆ?´ˆ?´•?•?•ÈÀ ‰È‰‰È,Yes,20
774,Phelia,Perotti,Female,79,27-11-1998,Operator,Manufacturing,High Net Worth,N,1.00E+02,No,1
775,Nikita,Kilby,Male,66,21-09-1982,Accounting Assistant IV,Manufacturing,Affluent Customer,N,‰?À ?»?À ??À ??À ??À ??À,No,4
776,Stanley,Seven,Male,30,24-09-1980,Financial Analyst,Financial Services,High Net Worth,N,‰©test‰©,No,20
777,Wolfgang,Tarrier,Male,2,09-01-1993,Paralegal,Financial Services,High Net Worth,N,"'""''''""",No,4
778,Stacy,Pozzi,Male,24,17-11-1976,Assistant Professor,Manufacturing,High Net Worth,N,1.00E+02,No,13
779,Maddy,Larrat,Female,1,10-02-1992,Staff Accountant III,Health,High Net Worth,N,"''''""",No,7
780,Kim,,Female,24,12-10-1973,Professor,Financial Services,Mass Customer,N,•?•?¬(å«‰•?‰©,No,20
781,Elvis,O'Leagham,Male,80,15-11-1958,Legal Assistant,Manufacturing,Mass Customer,N,?,No,17
782,Bevvy,Siegertsz,Female,30,29-08-1976,Geological Engineer,Manufacturing,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,No,17
783,Rudd,Strangeways,Male,6,25-07-1985,Information Systems Manager,Retail,Affluent Customer,N,‰Á,No,14
784,Frederik,Duckett,Male,10,24-01-1977,Accounting Assistant III,IT,High Net Worth,N,‰‰‰,Yes,22
785,Anthea,Guesford,Female,48,26-08-1979,Assistant Professor,Manufacturing,Mass Customer,N,0,Yes,18
786,Francklin,Ubanks,Male,34,14-02-1985,,Financial Services,Affluent Customer,N,‡,No,16
787,Norma,Batrim,Female,29,15-12-1996,,Retail,Affluent Customer,N,íÁêêíIêííí?nêêêví¨íÇokí?íÇíêiíêí?í?íÊíníÁíÈí¨í£í¼gí?êêí?êíÂê í¡têí?híí?eí¢í? êíÂí?êfí«íêí£eêêeí£í´í©lêêêiêÊêêí?nêêíêí?í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí?í£êêaêíí?êêoí?í£í´sê¢í±êí¼íí?íÈ.íí,Yes,2
788,Gregg,Townsend,Male,62,01-07-1964,Social Worker,Health,Mass Customer,N,íí¼êí?íøêTí±í?êí´êêhêí?eêêí?ííí?í£ê êíí±íÊêêêNêÊêeíí±zíííí¼êpí?í¼í?êíøêeêíÊíÈíÊrí¬í?êí¼íêíídêíÊíí?íÂíií?êí©êêí?aíÊííÂêínêê íÈíí¡êêhíµêií?íví¢êeêí?ê-ñí?í©í?êmí?í?íÇiêêíí?níêdí£í êíøí?êoí¬ííøí¡í?,No,11
789,Gabrielle,Giraudot,Female,69,28-04-1978,Geological Engineer,Manufacturing,Affluent Customer,N,0,Yes,14
